개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),축산업무구분명,축산물가공업구분명,축산일련번호,권리주체일련번호,총인원
3230000,323000001019990004,19990708,,03,폐업,0002,폐업,20100518,,,,420-9993,0,,서울특별시 송파구 송파동 103-29번지 ,서울특별시 송파구 가락로 162 (송파동),,한양종합동물병원,2015-07-30 20:10:55,I,2018-08-31 23:59:59.0,,209960.669881595    ,444566.344556444    ,동물병원,,,000,
3230000,323000001019990005,19990830,,03,폐업,0002,폐업,20010110,,,,4243662,0,,서울특별시 송파구 송파동 97-14 번지 ,,,LA종합동물병원,2003-03-25 15:42:45,I,2018-08-31 23:59:59.0,,,,동물병원,,,000,
3230000,323000001019990006,19990713,,01,영업/정상,0000,정상,,,,,02-424-2955,243.8,,서울특별시 송파구 삼전동 132-12 신일빌딩,서울특별시 송파구 삼학사로 75, 신일빌딩 (삼전동),05603,하트동물메디컬센터,2022-12-05 13:14:32,U,2021-11-02 00:07:00.0,,208492.722187505,444640.994915597,,,,,
3230000,323000001019990007,19990916,,03,폐업,0002,폐업,20050414,,,,443-9229,0,,서울특별시 송파구 문정동 31번지 ,서울특별시 송파구 동남로4길 25 (문정동),,로데오24종합동물병원,2015-07-28 18:05:04,I,2018-08-31 23:59:59.0,,210988.623541293    ,442868.607364986    ,동물병원,,,000,
3230000,323000001020000001,20000121,,03,폐업,0002,폐업,20040402,,,,400-3644,0,,서울특별시 송파구 가락동 190번지 ,서울특별시 송파구 오금로46길 36 (가락동),,더독동물병원,2015-07-28 17:49:10,I,2018-08-31 23:59:59.0,,211753.703474149    ,443623.792976588    ,동물병원,,,000,
3230000,323000001020000002,20000124,,03,폐업,0002,폐업,20011119,,,,420-8133,0,,서울특별시 송파구 송파동 143-7번지 ,,,서광VETLAB,2015-07-29 17:11:57,I,2018-08-31 23:59:59.0,,210174.7731322      ,445002.235824616    ,동물병원,,,000,
3230000,323000001020000003,20000228,,03,폐업,0002,폐업,20010131,,,,449-4617,0,,서울특별시 송파구 가락동 49-3번지 ,,,밍키종합동물병원,2015-07-29 17:01:02,I,2018-08-31 23:59:59.0,,210649.574428192    ,443956.992699821    ,동물병원,,,000,
3230000,323000001020000004,20000304,,03,폐업,0002,폐업,20010205,,,,406-4814,0,,서울특별시 송파구 마천동 35번지 ,서울특별시 송파구 마천로 263 (마천동),,동물의왕국,2015-07-28 17:54:37,I,2018-08-31 23:59:59.0,,212868.812454154    ,444025.540493315    ,동물병원,,,000,
3230000,323000001020000005,20000406,,03,폐업,0002,폐업,20011016,,,,4139181,0,,서울특별시 송파구 방이동 111번지 ,서울특별시 송파구 백제고분로48길 6 (방이동),,한성종합동물병원,2015-07-30 20:10:05,I,2018-08-31 23:59:59.0,,209996.978132358    ,445483.819995873    ,동물병원,,,000,
3230000,323000001020000006,20000406,,03,폐업,0002,폐업,20001018,,,,2202-3515,0,,서울특별시 송파구 삼전동 7-6번지 ,,,서울동물의료원,2015-07-29 17:14:06,I,2018-08-31 23:59:59.0,,207763.353192352    ,444701.207870431    ,동물병원,,,000,
3230000,323000001020000007,20000427,,03,폐업,0002,폐업,20010116,,,,419-2611,0,,서울특별시 송파구 석촌동 252-2번지 ,,,엄마손동물병원,2015-07-29 17:38:02,I,2018-08-31 23:59:59.0,,209056.605537083    ,444164.593063831    ,동물병원,,,000,
3230000,323000001020000008,20000428,,03,폐업,0002,폐업,20110701,,,,431-7575,0,,서울특별시 송파구 가락동 193-3번지 ,서울특별시 송파구 동남로 202 (가락동),,문정종합동물병원,2015-07-29 16:58:20,I,2018-08-31 23:59:59.0,,211522.187830574    ,443693.193640948    ,동물병원,,,000,
3230000,323000001020000009,20000515,,03,폐업,0002,폐업,20020724,,,,2202-3633,0,,서울특별시 송파구 석촌동 184-8번지 ,,,Di.J동물병원,2015-07-31 17:38:55,I,2018-08-31 23:59:59.0,,209259.359221441    ,444929.159276105    ,동물병원,,,000,
3230000,323000001020000010,20000612,,03,폐업,0002,폐업,20000915,,,,408-8422,0,,서울특별시 송파구 오금동 78-6번지 ,,,메디텍코리아,2015-07-29 16:55:55,I,2018-08-31 23:59:59.0,,211873.187253419    ,444777.912881086    ,동물병원,,,000,
3230000,323000001020000011,20040603,,03,폐업,0002,폐업,20110628,,,,2202-3515,0,,서울특별시 송파구 삼전동 7-6번지 지하1,지상1층 ,서울특별시 송파구 백제고분로 195 (삼전동,지하1,지상1층),,서울동물의료원,2015-07-29 17:14:56,I,2018-08-31 23:59:59.0,,207763.353192352    ,444701.207870431    ,동물병원,,,000,
3230000,323000001020000012,20001019,,03,폐업,0002,폐업,20171228,,,,408-9725,0,,서울특별시 송파구 거여동 562-2번지 ,서울특별시 송파구 오금로 494 (거여동),,가람종합동물병원,2017-12-28 10:45:49,I,2018-08-31 23:59:59.0,,212628.657325359    ,443449.116274425    ,동물병원,,,000,
3230000,323000001020000013,20001025,,03,폐업,0002,폐업,20020918,,,,2202-9915,0,,서울특별시 송파구 삼전동 5-3번지 ,,,25시동물병원,2015-07-28 16:11:43,I,2018-08-31 23:59:59.0,,207835.267975002    ,444818.136471765    ,동물병원,,,000,
3230000,323000001020000014,20001025,,03,폐업,0002,폐업,20011126,,,,400-4633,0,,서울특별시 송파구 방이동 89-4번지 ,,,올림픽동물병원,2015-07-30 19:40:20,I,2018-08-31 23:59:59.0,,212138.113381365    ,446315.752490531    ,동물병원,,,000,
3230000,323000001020000015,20000401,,03,폐업,0002,폐업,20040604,,,,484-4063,0,,서울특별시 송파구 풍납동 504-1번지 ,서울특별시 송파구 올림픽로 553 (풍납동),,박형우동물병원,2015-07-29 17:04:35,I,2018-08-31 23:59:59.0,,210576.93002717     ,447660.489283034    ,동물병원,,,000,
3230000,323000001020010001,2001-06-21,,01,영업/정상,0000,정상,,,,,02-424-3662,0,,서울특별시 송파구 송파동 97-14,서울특별시 송파구 송파대로 378 (송파동),05676,송파동물의료센터,2023-10-26 11:12:20,U,2022-10-30 22:08:00.0,,209744.136012455,444378.559331522,,,,,
3230000,323000001020010002,20010209,,03,폐업,0002,폐업,20020208,,,,406-4814,0,,서울특별시 송파구 마천동 35번지 ,서울특별시 송파구 마천로 263 (마천동),,동물의왕국,2015-07-28 17:53:37,I,2018-08-31 23:59:59.0,,212868.812454154    ,444025.540493315    ,동물병원,,,000,
3230000,323000001020010003,20010215,,03,폐업,0002,폐업,20150526,,,,419-2611,0,,서울특별시 송파구 석촌동 252-2번지 ,서울특별시 송파구 가락로 62 (석촌동),,엄마손동물병원,2015-07-29 17:38:30,I,2018-08-31 23:59:59.0,,209056.605537083    ,444164.593063831    ,동물병원,,,000,
3230000,323000001020010004,20010215,,03,폐업,0002,폐업,20071005,,,,403-0222,0,,서울특별시 송파구 가락동 49-3번지 ,서울특별시 송파구 송이로 95 (가락동),,밍키종합동물병원,2015-07-29 17:01:34,I,2018-08-31 23:59:59.0,,210649.574428192    ,443956.992699821    ,동물병원,,,000,
3230000,323000001020010005,20010305,,03,폐업,0002,폐업,20070809,,,,416-8875,47.79,,서울특별시 송파구 방이동 136-13번지 ,서울특별시 송파구 가락로 259 (방이동),,방이동물병원,2015-07-31 10:51:35,I,2018-08-31 23:59:59.0,,210413.194501406    ,445439.810176902    ,동물병원,,,000,
3230000,323000001020010006,20010529,,03,폐업,0002,폐업,20080110,,,,419-8275,0,,서울특별시 송파구 삼전동 48-10번지 ,서울특별시 송파구 백제고분로 214 (삼전동),,건국동물병원,2015-07-28 16:58:01,I,2018-08-31 23:59:59.0,,207914.786189844    ,444584.647018072    ,동물병원,,,000,
3230000,323000001020010007,20010706,,03,폐업,0002,폐업,20110706,,,,400-7582,0,,서울특별시 송파구 가락동 125-8번지 ,서울특별시 송파구 송이로 171 (가락동),,봄빛동물병원,2015-07-29 17:08:40,I,2018-08-31 23:59:59.0,,211082.480335037    ,443326.359340829    ,동물병원,,,000,
3230000,323000001020010008,20011105,,03,폐업,0002,폐업,20110628,,,,416-8070,0,,,서울특별시 송파구 오금로 168 (송파동),05662,강남종합동물병원,2015-07-31 11:02:52,I,2018-08-31 23:59:59.0,,209918.583080726    ,445270.497368313    ,동물병원,,,000,
3230000,323000001020010010,20020114,,03,폐업,0002,폐업,20030213,,,,4004633,0,,서울특별시 송파구 방이동 89-5번지 G상가105호 ,서울특별시 송파구 강동대로 320 (방이동,G상가105호),,올림픽동물병원,2003-03-26 10:08:28,I,2018-08-31 23:59:59.0,,212327.8926835      ,446210.663123865    ,동물병원,,,000,
3230000,323000001020020001,2002-02-15,,01,영업/정상,0000,정상,,,,,02-406-4814,0,,서울특별시 송파구 거여동 202-180 송파시그니처롯데캐슬,서울특별시 송파구 거마로 56, 121호 (거여동, 송파시그니처롯데캐슬),05767,동물의왕국동물병원,2023-02-03 17:18:18,U,2022-12-02 00:05:00.0,,213149.522764117,443705.473072412,,,,,
3230000,323000001020020002,20020318,,03,폐업,0002,폐업,20021111,,,,4047582,0,,서울특별시 송파구 가락동 101-1번지 ,,,훼밀리동물병원,2015-07-30 20:15:28,I,2018-08-31 23:59:59.0,,210600.11492768     ,443166.621778007    ,동물병원,,,000,
3230000,323000001020020003,20020501,,01,영업/정상,0000,정상,,,,,02-449-0101,0,,서울특별시 송파구 오금동 17-2 우일빌딩,서울특별시 송파구 마천로5길 16, 우일빌딩 (오금동),05657,늘푸른동물병원,2022-12-05 13:19:15,U,2021-11-02 00:07:00.0,,211178.183227105,445262.746389068,,,,,
3230000,323000001020020004,20020506,,03,폐업,0002,폐업,20081126,,,,449-7580,0,,서울특별시 송파구 가락동 137-3번지 ,,,메디칼동물병원,2015-07-28 18:11:14,I,2018-08-31 23:59:59.0,,211262.994857358    ,443408.278406299    ,동물병원,,,000,
3230000,323000001020020005,20020508,,03,폐업,0002,폐업,20111116,,,,412-0098,0,,서울특별시 송파구 잠실동 228-10번지 ,서울특별시 송파구 백제고분로 131 (잠실동),,팔라스동물병원,2015-07-31 17:37:58,I,2018-08-31 23:59:59.0,,207154.999826048    ,444910.897363304    ,동물병원,,,000,
3230000,323000001020020006,20020726,,03,폐업,0002,폐업,20170403,,,,2202-3633,0,,,서울특별시 송파구 송파대로 451 (석촌동),05609,닥터제이동물병원,2017-04-03 15:33:42,I,2018-08-31 23:59:59.0,,209259.359221441    ,444929.159276105    ,동물병원,,,000,
3230000,323000001020020007,20020916,,01,영업/정상,0000,정상,,,,,02-419-1351,0,,서울특별시 송파구 삼전동 5-3 남관빌딩,서울특별시 송파구 삼전로 80, 남관빌딩 (삼전동),05606,25시동물의료센터,2022-08-19 08:36:30,U,2021-12-07 22:01:00.0,,207835.267975002,444818.136471765,,,,,
3230000,323000001020020008,20020916,,01,영업/정상,0000,정상,,,,,02-415-7585,0,,서울특별시 송파구 송파동 96-6 창영빌딩,서울특별시 송파구 송파대로 388, 창영빌딩 (송파동),05668,잠실종합동물병원,2022-12-05 13:21:08,U,2021-11-02 00:07:00.0,,209676.418724217,444469.52835088,,,,,
3230000,323000001020020009,20021016,,03,폐업,0002,폐업,20090320,,,,449-8575,0,,서울특별시 송파구 마천동 576번지 우방아파트상가 ,서울특별시 송파구 성내천로 211 (마천동,우방아파트상가),,메디펫동물병원,2015-07-29 16:56:46,I,2018-08-31 23:59:59.0,,213374.482750903    ,444245.235268426    ,동물병원,,,000,
3230000,323000001020030001,2003-01-21,,01,영업/정상,0000,정상,,,,,02-400-0075,0,,서울특별시 송파구 문정동 150-2 문정프라자,서울특별시 송파구 중대로 80, 문정프라자 (문정동),05833,펫가든동물병원,2023-04-12 17:05:35,U,2022-12-03 23:04:00.0,,210343.699256005,443288.284974717,,,,,
3230000,323000001020030002,20030214,,03,폐업,0002,폐업,20121018,,,,400-4633,0,,,서울특별시 송파구 강동대로 300 (방이동),05649,오즈동물병원,2015-07-31 11:22:41,I,2018-08-31 23:59:59.0,,212138.113381365    ,446315.752490531    ,동물병원,,,000,
3230000,323000001020030003,20030218,,03,폐업,0002,폐업,20030605,,,,413-7119,0,,서울특별시 송파구 방이동 114-5번지 ,서울특별시 송파구 오금로 169 (방이동),,페미페츠동물병원,2015-07-30 20:04:20,I,2018-08-31 23:59:59.0,,209966.384911558    ,445301.767746638    ,동물병원,,,000,
3230000,323000001020030004,20030410,,03,폐업,0002,폐업,20150331,,,,423-2075,33.4,,,서울특별시 송파구 올림픽로35길 124 (신천동),05504,늘푸른동물병원,2015-07-31 11:05:48,I,2018-08-31 23:59:59.0,,208707.089897534    ,446299.352775446    ,동물병원,,,000,
3230000,323000001020030005,20030425,,03,폐업,0002,폐업,20040309,,,,416-0126,33,,서울특별시 송파구 송파동 89-4번지 ,,,바울동물병원,2015-07-29 17:03:00,I,2018-08-31 23:59:59.0,,209567.180001638    ,444619.884666112    ,동물병원,,,000,
3230000,323000001020030006,20030507,,01,영업/정상,0000,정상,,,,,402-9119,0,,서울특별시 송파구 오금동 3번지 ,서울특별시 송파구 위례성대로 178 (오금동),,준동물병원,2003-05-07 17:58:30,I,2018-08-31 23:59:59.0,,211484.290827004    ,445340.765258539    ,동물병원,,,,
3230000,323000001020030007,20030507,,03,폐업,0002,폐업,20200831,,,,402-9119,207,,서울특별시 송파구 오금동 95-1 이화빌딩 ,서울특별시 송파구 중대로 320, 이화빌딩 1층 (오금동),05720,준동물병원,2020-08-31 14:37:31,U,2020-09-02 02:40:00.0,,211776.359911923    ,445161.729493138    ,동물병원,,,000,
3230000,323000001020030008,20030605,,03,폐업,0002,폐업,20030605,,,,,0,,서울특별시 송파구 방이동 114-5번지 ,서울특별시 송파구 오금로 169 (방이동),,패미페츠동물병원,2003-06-18 10:34:38,I,2018-08-31 23:59:59.0,,209966.384911558    ,445301.767746638    ,동물병원,,,000,
3230000,323000001020030009,20030610,,03,폐업,0002,폐업,20031204,,,,413-7119,0,,서울특별시 송파구 방이동 114-5  번지 1.2층 ,,,(주)패미페츠동물병원,2003-12-04 17:02:20,I,2018-08-31 23:59:59.0,,,,동물병원,,,L00,
3230000,323000001020030010,20030218,,03,폐업,0002,폐업,20030607,,,,,120,,서울특별시 송파구 방이동 114-5  번지 ,,,패미페츠동물병원,2003-06-12 17:50:39,I,2018-08-31 23:59:59.0,,,,동물병원,,,,
3230000,323000001020030011,20030604,,03,폐업,0002,폐업,20030605,,,,,0,,서울특별시 송파구 방이동 114-5  번지 ,,,패미페츠동물병원,2003-06-16 11:27:56,I,2018-08-31 23:59:59.0,,,,동물병원,,,,
3230000,323000001020030012,20030604,,03,폐업,0002,폐업,20030605,,,,413-7119,0,,서울특별시 송파구 방이동 114-5번지 ,서울특별시 송파구 오금로 169 (방이동),,페미페츠동물병원,2015-07-30 20:05:17,I,2018-08-31 23:59:59.0,,209966.384911558    ,445301.767746638    ,동물병원,,,000,
3230000,323000001020030013,20030605,,03,폐업,0002,폐업,20030605,,,,413-7119,123,,서울특별시 송파구 방이동 114-5  번지 ,,,페미페츠동물병원,2003-06-18 10:21:57,I,2018-08-31 23:59:59.0,,,,동물병원,,,,
3230000,323000001020030014,20030730,,03,폐업,0002,폐업,20120917,,,,420-8133,0,,서울특별시 송파구 송파동 143-7번지 ,서울특별시 송파구 백제고분로46길 41-12 (송파동),,(주)한국동물임상연구소,2012-09-17 17:00:04,I,2018-08-31 23:59:59.0,,210174.7731322      ,445002.235824616    ,동물병원,,,L00,
3230000,323000001020030017,20031209,,03,폐업,0002,폐업,20041213,,,,413-7119,0,,,충청남도 예산군 예산읍 아리랑로 93-10, 109동 1층 3호,32432,(주)패미프랜동물병원,2015-07-28 16:13:11,I,2018-08-31 23:59:59.0,,185783.285028       ,354066.533695       ,동물병원,,,L00,
3230000,323000001020040001,20040203,,01,영업/정상,0000,정상,,,,,02-409-7533,149,,서울특별시 송파구 가락동 175-14 연암빌딩,서울특별시 송파구 오금로 422, 연암빌딩 1층 (가락동),05770,에버펫 동물병원,2022-12-05 13:22:25,U,2021-11-02 00:07:00.0,,212024.630462535,443845.004858293,,,,,
3230000,323000001020040002,20040821,,03,폐업,0002,폐업,20090219,,,,3401-7588,70,,서울특별시 송파구 문정동 11-8번지 지상1층 ,서울특별시 송파구 송이로32길 16 (문정동,지상1층),,서울동물병원,2015-07-29 17:15:25,I,2018-08-31 23:59:59.0,,211216.876756012    ,442963.927571132    ,동물병원,,,000,
3230000,323000001020040003,20040913,,03,폐업,0002,폐업,20120227,,,,428-8778,44,,서울특별시 송파구 문정동 150-2번지 지하3층 ,서울특별시 송파구 중대로 80 (문정동,지하3층),,펫,알엔티 동물병원,2015-07-30 20:08:24,I,2018-08-31 23:59:59.0,,210343.699256005    ,443288.284974717    ,동물병원,,,000,
3230000,323000001020040004,20041013,,01,영업/정상,0000,정상,,,,,02-415-7114,296.69,,서울특별시 송파구 송파동 146-6,서울특별시 송파구 가락로 210, 1층 101호 (송파동),05671,송이종합동물병원,2022-12-05 13:23:06,U,2021-11-02 00:07:00.0,,210230.922086605,444982.623341455,,,,,
3230000,323000001020040005,20041122,,01,영업/정상,0000,정상,,,,,02-470-7905,0,,서울특별시 송파구 풍납동 403-9 웅산빌딩,서울특별시 송파구 올림픽로47길 20, 웅산빌딩 (풍납동),05537,씨밀레동물병원,2022-07-15 13:39:31,U,2021-12-06 23:07:00.0,,210247.717092457,447380.181370712,,,,,
3230000,323000001020050001,20050124,,03,폐업,0002,폐업,20111209,,,,412-5657,0,,서울특별시 송파구 방이동 212-19번지 지상1층 ,서울특별시 송파구 오금로31길 41 (방이동,지상1층),,오륜동물병원,2014-01-29 11:14:37,I,2018-08-31 23:59:59.0,,210816.203512453    ,445257.516834589    ,동물병원,,,000,
3230000,323000001020050002,20050506,,03,폐업,0002,폐업,20061211,,,,,0,,서울특별시 송파구 송파동 162번지 삼성레미안(아)상가 101동 106호 ,서울특별시 송파구 오금로32길 14 (송파동,삼성레미안(아)상가 101동 106호),,사랑가득동물병원,2015-07-29 17:10:16,I,2018-08-31 23:59:59.0,,210423.60497199     ,444729.592842278    ,동물병원,,,000,
3230000,323000001020050003,20050526,,03,폐업,0002,폐업,20110715,,,,2203-0049,64.8,,서울특별시 송파구 잠실동 40번지 지하 136-11 ,서울특별시 송파구 올림픽로 212 (잠실동,지하 136-11),,쿨펫동물병원,2015-07-30 19:55:49,I,2018-08-31 23:59:59.0,,208233.926974585    ,445435.257647797    ,동물병원,,,000,
3230000,323000001020050004,20051026,,03,폐업,0002,폐업,20080820,,,,3431-6007,0,,서울특별시 송파구 석촌동 1-1번지 신동아로잔뷰 상가 114호 ,,,로잔동물병원,2015-07-28 18:05:59,I,2018-08-31 23:59:59.0,,208570.23058604     ,444895.883501208    ,동물병원,,,000,
